id,date,ticker,company_name,region,open,high,low,close,adj_close,volume,conflict_period,period_phase
2403,1991-07-18,BP,BP,International,3.7388522242835176,3.758359279366736,3.7323498725891113,3.7323498725891113,,1530800,First Gulf War,After
2404,1991-07-19,BP,BP,International,3.7128413539074274,3.7258460521698,3.693334306513868,3.7258460521698,,628800,First Gulf War,After
2405,1991-07-22,BP,BP,International,3.71934325762198,3.7258456059744662,3.693333864212036,3.693333864212036,,1015200,First Gulf War,After
2406,1991-07-23,BP,BP,International,3.693336210974099,3.6998385634582087,3.6868338584899902,3.6868338584899902,,1045600,First Gulf War,After
2407,1991-07-24,BP,BP,International,3.6933339470311215,3.7193433410242984,3.6933339470311215,3.70633864402771,,264800,First Gulf War,After
2408,1991-07-25,BP,BP,International,3.6738282070227912,3.6738282070227912,3.628311751360562,3.647818803787231,,766000,First Gulf War,After
2409,1991-07-26,BP,BP,International,3.6608231465021768,3.680330197016398,3.6608231465021768,3.667325496673584,,1025200,First Gulf War,After
2410,1991-07-29,BP,BP,International,3.693333864212036,3.693333864212036,3.6738268191545784,3.693333864212036,,612000,First Gulf War,After
2411,1991-07-30,BP,BP,International,3.699839208400355,3.70634156201793,3.6738297939300537,3.6738297939300537,,1180800,First Gulf War,After
2412,1991-07-31,BP,BP,International,3.660825086694903,3.686834501165204,3.647820379459752,3.6738297939300537,,792000,First Gulf War,After
2413,1991-08-01,BP,BP,International,3.673829242560622,3.6803315952023223,3.647819831993821,3.6608245372772217,,409200,First Gulf War,After
2414,1991-08-02,BP,BP,International,3.706341065375066,3.71934577086761,3.693336359882522,3.712843418121338,,716800,First Gulf War,After
2415,1991-08-05,BP,BP,International,3.686833220332704,3.706340274408538,3.686833220332704,3.6998379230499263,,240800,First Gulf War,After
2416,1991-08-06,BP,BP,International,3.6868340071362495,3.712843418121338,3.6868340071362495,3.712843418121338,,442800,First Gulf War,After
2417,1991-08-07,BP,BP,International,3.719345808029175,3.725848160840415,3.7063411024066952,3.719345808029175,,476400,First Gulf War,After
2418,1991-08-08,BP,BP,International,3.680330514907837,3.6868328656408895,3.673828164174784,3.680330514907837,,186000,First Gulf War,After
2419,1991-08-09,BP,BP,International,3.615308413238249,3.615308413238249,3.59580135345459,3.59580135345459,,1198000,First Gulf War,After
2420,1991-08-12,BP,BP,International,3.602302348125002,3.654321154596121,3.602302348125002,3.647818803787231,,427600,First Gulf War,After
2421,1991-08-13,BP,BP,International,3.654322311707906,3.667327017443521,3.64131760597229,3.64131760597229,,1105600,First Gulf War,After
2422,1991-08-14,BP,BP,International,3.6478199588400977,3.6478199588400977,3.6348152531044824,3.64131760597229,,146800,First Gulf War,After
2423,1991-08-15,BP,BP,International,3.608805632939304,3.608805632939304,3.5632891654968266,3.563289165496826,,963600,First Gulf War,After
2424,1991-08-16,BP,BP,International,3.5697910018551284,3.5697910018551284,3.537279244096885,3.556786298751831,,1411600,First Gulf War,After
2425,1991-08-19,BP,BP,International,3.450129250908613,3.5292909163214294,3.4369356400064763,3.5226941108703613,,2135600,First Gulf War,After
2426,1991-08-20,BP,BP,International,3.5622742149856066,3.608451843698383,3.5556774108837814,3.6018550395965576,,3565600,First Gulf War,After
2427,1991-08-21,BP,BP,International,3.6414377650559273,3.648034572601319,3.628244149965145,3.6480345726013184,,2000000,First Gulf War,After
2428,1991-08-22,BP,BP,International,3.654630409819739,3.700808050377028,3.6480336040258408,3.69421124458313,,2117600,First Gulf War,After
2429,1991-08-23,BP,BP,International,3.707404368768924,3.740388393402099,3.707404368768924,3.740388393402099,,555600,First Gulf War,After
2430,1991-08-26,BP,BP,International,3.746985198328735,3.75358200325537,3.740388393402099,3.740388393402099,,638400,First Gulf War,After
2431,1991-08-27,BP,BP,International,3.746985442249488,3.746985442249488,3.7140014154691223,3.7205982208251953,,802400,First Gulf War,After
2432,1991-08-28,BP,BP,International,3.72059679615936,3.773371218799918,3.71399999332929,3.7667744159698486,,961600,First Gulf War,After
2433,1991-08-29,BP,BP,International,3.786564828621017,3.806355237132973,3.7799680257836976,3.7997584342956543,,1293200,First Gulf War,After
2434,1991-08-30,BP,BP,International,3.799759389631424,3.8129529986232,3.773372171647873,3.786565780639648,,398800,First Gulf War,After
2435,1991-09-03,BP,BP,International,3.7931625859691622,3.7931625859691622,3.7799689769744873,3.7799689769744873,,870800,First Gulf War,After
2436,1991-09-04,BP,BP,International,3.773372173309326,3.7799689778081182,3.773372173309326,3.773372173309326,,533600,First Gulf War,After
2437,1991-09-05,BP,BP,International,3.7799689769744873,3.786565781471825,3.7733721724771496,3.7799689769744873,,469200,First Gulf War,After
2438,1991-09-06,BP,BP,International,3.773371696472168,3.8063557147979736,3.766774892807007,3.8063557147979736,,285200,First Gulf War,After
2439,1991-09-09,BP,BP,International,3.806357380840605,3.812954187393189,3.793163767735438,3.812954187393189,,411200,First Gulf War,After
2440,1991-09-10,BP,BP,International,3.812953956438147,3.812953956438147,3.793163537979126,3.793163537979126,,514400,First Gulf War,After
2441,1991-09-11,BP,BP,International,3.7997584342956543,3.7997584342956543,3.7799680257836976,3.7997584342956543,,363600,First Gulf War,After
2442,1991-09-12,BP,BP,International,3.7997584342956543,3.819548842807611,3.7997584342956543,3.7997584342956543,,931600,First Gulf War,After
2443,1991-09-13,BP,BP,International,3.7733712162770017,3.7733712162770017,3.7403872021487063,3.746984004974365,,212400,First Gulf War,After
2444,1991-09-16,BP,BP,International,3.681017632995333,3.700808050377028,3.681017632995333,3.69421124458313,,424800,First Gulf War,After
2445,1991-09-17,BP,BP,International,3.6414372830777553,3.667824509766725,3.6414372830777553,3.6612277030944824,,622400,First Gulf War,After
2446,1991-09-18,BP,BP,International,3.66122769412174,3.681018114089966,3.6480340808095897,3.681018114089966,,533200,First Gulf War,After
2447,1991-09-19,BP,BP,International,3.6744208272014345,3.700808050377028,3.6744208272014345,3.69421124458313,,501600,First Gulf War,After
2448,1991-09-20,BP,BP,International,3.667824500777815,3.687614920746041,3.667824500777815,3.681018114089966,,745600,First Gulf War,After
2449,1991-09-23,BP,BP,International,3.681019311319348,3.687616120120995,3.6678256937160527,3.6744225025177,,554400,First Gulf War,After
2450,1991-09-24,BP,BP,International,3.687615413958415,3.687615413958415,3.648034568728092,3.654631376266479,,633600,First Gulf War,After
2451,1991-09-25,BP,BP,International,3.674420114089586,3.707404136657715,3.66782330957596,3.707404136657715,,1726000,First Gulf War,After
2452,1991-09-26,BP,BP,International,3.746985198328735,3.746985198328735,3.733791588475464,3.740388393402099,,816000,First Gulf War,After
2453,1991-09-27,BP,BP,International,3.740388393402099,3.75358200325537,3.7271947835488297,3.740388393402099,,1249600,First Gulf War,After
2454,1991-09-30,BP,BP,International,3.753582701061083,3.799760344132133,3.753582701061083,3.793163537979126,,409200,First Gulf War,After
2455,1991-10-01,BP,BP,International,3.8063557147979736,3.819549322128296,3.8063557147979736,3.8063557147979736,,1048800,First Gulf War,After
2456,1991-10-02,BP,BP,International,3.793162586805704,3.793162586805704,3.7667753688105337,3.773372173309326,,373600,First Gulf War,After
2457,1991-10-03,BP,BP,International,3.760178564311741,3.773372173309326,3.746984955314156,3.773372173309326,,268800,First Gulf War,After
2458,1991-10-04,BP,BP,International,3.786565781471825,3.786565781471825,3.7733721724771496,3.7799689769744873,,195600,First Gulf War,After
2459,1991-10-07,BP,BP,International,3.766774892807007,3.773371696472168,3.7601780891418457,3.7601780891418457,,403600,First Gulf War,After
2460,1991-10-08,BP,BP,International,3.7667753688105337,3.793162586805704,3.7667753688105337,3.773372173309326,,448800,First Gulf War,After
2461,1991-10-09,BP,BP,International,3.727193596497388,3.760177610625683,3.727193596497388,3.746984004974365,,550800,First Gulf War,After
2462,1991-10-10,BP,BP,International,3.760177610625683,3.7667744134513423,3.720596793671729,3.746984004974365,,300000,First Gulf War,After
2463,1991-10-11,BP,BP,International,3.7667744134513423,3.7667744134513423,3.746984004974365,3.746984004974365,,574400,First Gulf War,After
2464,1991-10-14,BP,BP,International,3.7601785634824743,3.786565781471825,3.7601785634824743,3.7799689769744873,,1141600,First Gulf War,After
2465,1991-10-15,BP,BP,International,3.7865669611828543,3.819550993945771,3.7799701546302713,3.812954187393189,,798800,First Gulf War,After
2466,1991-10-16,BP,BP,International,3.8525366499792337,3.892117505972171,3.8393430313149217,3.885520696640014,,770800,First Gulf War,After
2467,1991-10-17,BP,BP,International,3.859132271702007,3.89211630821228,3.859132271702007,3.89211630821228,,852400,First Gulf War,After
2468,1991-10-18,BP,BP,International,3.872325886306116,3.8987131155143353,3.872325886306116,3.89211630821228,,1143600,First Gulf War,After
2469,1991-10-21,BP,BP,International,3.859130624239293,3.859130624239293,3.8261466018098975,3.832743406295776,,584000,First Gulf War,After
2470,1991-10-22,BP,BP,International,3.806357150285141,3.8195507625911542,3.786566731826119,3.793163537979126,,392400,First Gulf War,After
2471,1991-10-23,BP,BP,International,3.793162585135536,3.799759389631424,3.7799689761437607,3.786565780639648,,455200,First Gulf War,After
2472,1991-10-24,BP,BP,International,3.7205977456849664,3.7337913547122183,3.6876137231168378,3.707404136657715,,810000,First Gulf War,After
2473,1991-10-25,BP,BP,International,3.681018123111209,3.681018123111209,3.6414372830777553,3.6612277030944824,,689600,First Gulf War,After
2474,1991-10-28,BP,BP,International,3.6744208272014345,3.700808050377028,3.667824021407536,3.69421124458313,,318400,First Gulf War,After
2475,1991-10-29,BP,BP,International,3.681016209695191,3.727193832397461,3.667822603208829,3.727193832397461,,900400,First Gulf War,After
2476,1991-10-30,BP,BP,International,3.69421243242614,3.700809240341187,3.6810188165960462,3.7008092403411865,,535600,First Gulf War,After
2477,1991-10-31,BP,BP,International,3.654628755377351,3.667822360992432,3.63483834695473,3.667822360992432,,590000,First Gulf War,After
2478,1991-11-01,BP,BP,International,3.667823777976611,3.727195026181268,3.661226972620538,3.7205982208251953,,666800,First Gulf War,After
2479,1991-11-04,BP,BP,International,3.7140014154691223,3.727195026181268,3.6876141940448304,3.7205982208251953,,761600,First Gulf War,After
2480,1991-11-05,BP,BP,International,3.7667758583177062,3.77337266367378,3.7205982208251953,3.7205982208251953,,620400,First Gulf War,After
2481,1991-11-06,BP,BP,International,3.746984007479639,3.7667744159698486,3.746984007479639,3.7667744159698486,,280400,First Gulf War,After
2482,1991-11-07,BP,BP,International,3.694210519323816,3.773372173309326,3.687613714825023,3.773372173309326,,1692800,First Gulf War,After
2483,1991-11-08,BP,BP,International,3.766774892807007,3.766774892807007,3.733790874481201,3.753581285476685,,977600,First Gulf War,After
2484,1991-11-11,BP,BP,International,3.786565781471825,3.7931625859691622,3.766775367979812,3.7799689769744873,,403200,First Gulf War,After
2485,1991-11-12,BP,BP,International,3.819549559317913,3.845936775617173,3.819549559317913,3.8393399715423584,,649200,First Gulf War,After
2486,1991-11-13,BP,BP,International,3.753581758985137,3.786565781471825,3.746984954487799,3.7799689769744873,,1008400,First Gulf War,After
2487,1991-11-14,BP,BP,International,3.766775854906008,3.766775854906008,3.720598217455321,3.7337918281555176,,1108400,First Gulf War,After
2488,1991-11-15,BP,BP,International,3.7074048561709265,3.7469856909343178,3.687614438789231,3.69421124458313,,1421600,First Gulf War,After
2489,1991-11-18,BP,BP,International,3.7082400870837753,3.7283208095770086,3.688159364590542,3.7216272354125977,,614400,First Gulf War,After
2490,1991-11-19,BP,BP,International,3.6881589041139087,3.6881589041139087,3.654691037470407,3.668078184127808,,1171600,First Gulf War,After
2491,1991-11-20,BP,BP,International,3.681467533111572,3.681467533111572,3.674773955778642,3.681467533111572,,4343600,First Gulf War,After
2492,1991-11-21,BP,BP,International,3.6613841638756144,3.694852026433893,3.654690591363959,3.674771308898926,,2755600,First Gulf War,After
2493,1991-11-22,BP,BP,International,3.6613842573236015,3.6613842573236015,3.6279163939111374,3.641303539276123,,698400,First Gulf War,After
2494,1991-11-25,BP,BP,International,3.6479992866516113,3.661386439997122,3.641305709978856,3.6479992866516113,,533600,First Gulf War,After
2495,1991-11-26,BP,BP,International,3.6479978463543,3.654691420384307,3.574368532024213,3.5877556800842285,,1703600,First Gulf War,After
2496,1991-11-27,BP,BP,International,3.5409021129210787,3.5475956896940866,3.527514959375063,3.5342085361480713,,295600,First Gulf War,After
2497,1991-11-29,BP,BP,International,3.453883942489919,3.4806582366177476,3.440496795426004,3.467271089553833,,269600,First Gulf War,After
2498,1991-12-02,BP,BP,International,3.4672701661907968,3.5342058836848276,3.460576594441394,3.527512311935425,,322400,First Gulf War,After
2499,1991-12-03,BP,BP,International,3.4806577869922437,3.4940449323268292,3.473964214324951,3.473964214324951,,354800,First Gulf War,After
2500,1991-12-04,BP,BP,International,3.4739656970047905,3.4873528480529785,3.4605785459566025,3.4873528480529785,,480000,First Gulf War,After
2501,1991-12-05,BP,BP,International,3.460579131924829,3.467272708582324,3.447191978609839,3.453885555267334,,412400,First Gulf War,After
2502,1991-12-06,BP,BP,International,3.4070299970500666,3.440497875213623,3.4070299970500666,3.440497875213623,,736000,First Gulf War,After
2503,1991-12-09,BP,BP,International,3.407031559009178,3.4404994525161445,3.407031559009178,3.4137251377105713,,309600,First Gulf War,After
2504,1991-12-10,BP,BP,International,3.4003368552115045,3.4003368552115045,3.353481819805047,3.3668689727783203,,519600,First Gulf War,After
2505,1991-12-11,BP,BP,International,3.3668702680100377,3.3668702680100377,3.313321635516836,3.3267087936401367,,1445600,First Gulf War,After
2506,1991-12-12,BP,BP,International,3.346786226276345,3.393641233444214,3.346786226276345,3.393641233444214,,1270400,First Gulf War,After
2507,1991-12-13,BP,BP,International,3.480660296578444,3.5208217615389645,3.480660296578444,3.507434606552124,,845600,First Gulf War,After
2508,1991-12-16,BP,BP,International,3.5342058836848276,3.540899455434231,3.527512311935425,3.527512311935425,,504800,First Gulf War,After
2509,1991-12-17,BP,BP,International,3.547594918950882,3.560982069588433,3.5208206176757812,3.5208206176757812,,640400,First Gulf War,After
2510,1991-12-18,BP,BP,International,3.527512311935425,3.527512311935425,3.5141251684366184,3.527512311935425,,251200,First Gulf War,After
2511,1991-12-19,BP,BP,International,3.5074351604026335,3.5074351604026335,3.4605801105499268,3.4605801105499268,,593600,First Gulf War,After
2512,1991-12-20,BP,BP,International,3.353481633120244,3.380255937576294,3.340094480892219,3.380255937576294,,1419200,First Gulf War,After
2513,1991-12-23,BP,BP,International,3.3802540885391084,3.4137219508018717,3.36017337118145,3.393641233444214,,1164400,First Gulf War,After
2514,1991-12-24,BP,BP,International,3.400335734069583,3.400335734069583,3.38025501123059,3.386948585510254,,338800,First Gulf War,After
2515,1991-12-26,BP,BP,International,3.393642928187303,3.400336503982544,3.38025577659682,3.400336503982544,,796000,First Gulf War,After
2516,1991-12-27,BP,BP,International,3.3936421597899185,3.400335734069583,3.38025501123059,3.386948585510254,,729200,First Gulf War,After
2517,1991-12-30,BP,BP,International,3.3869493523920613,3.407030079777785,3.373562200801579,3.400336503982544,,462400,First Gulf War,After
2518,1991-12-31,BP,BP,International,3.4806591657631296,3.5208206176757812,3.4739655904443545,3.5208206176757812,,1174800,First Gulf War,After
2519,1992-01-02,BP,BP,International,3.5342077683133315,3.5542884942696573,3.5074334670382306,3.5208206176757812,,1117200,First Gulf War,After
2520,1992-01-03,BP,BP,International,3.4806597984999588,3.5074341046422663,3.4806597984999588,3.5007405281066895,,468000,First Gulf War,After
2521,1992-01-06,BP,BP,International,3.5007401409111623,3.5007401409111623,3.373562200801579,3.400336503982544,,1697600,First Gulf War,After
2522,1992-01-07,BP,BP,International,3.373562812805176,3.38025638981471,3.34678850476704,3.373562812805176,,684800,First Gulf War,After
2523,1992-01-08,BP,BP,International,3.3200141145352675,3.340094845066731,3.2798526534723407,3.286546230316162,,1516400,First Gulf War,After
2524,1992-01-09,BP,BP,International,3.400335140912181,3.400335140912181,3.3400929829038946,3.3601737022399902,,1170800,First Gulf War,After
2525,1992-01-10,BP,BP,International,3.353479927236384,3.353479927236384,3.2999313455639463,3.3133184909820557,,589600,First Gulf War,After
2526,1992-01-13,BP,BP,International,3.3467869758605957,3.37356127166748,3.320012680053711,3.3467869758605957,,1306400,First Gulf War,After
2527,1992-01-14,BP,BP,International,3.42041767197986,3.453885555267334,3.4070305186648704,3.453885555267334,,1077600,First Gulf War,After
2528,1992-01-15,BP,BP,International,3.407028378349319,3.407028378349319,3.366866943634003,3.393641233444214,,1114000,First Gulf War,After
2529,1992-01-16,BP,BP,International,3.360174123764038,3.360174123764038,3.326706254005432,3.3467869758605957,,1097600,First Gulf War,After
2530,1992-01-17,BP,BP,International,3.320012680053711,3.37356127166748,3.25977051448822,3.3467869758605957,,1698000,First Gulf War,After
2531,1992-01-20,BP,BP,International,3.360173542364764,3.4538835614745382,3.3534799695712088,3.433802843093872,,724800,First Gulf War,After
2532,1992-01-21,BP,BP,International,3.453885555267334,3.460579131924829,3.413724095322365,3.453885555267334,,843600,First Gulf War,After
2533,1992-01-22,BP,BP,International,3.400337120843312,3.400337120843312,3.366869235795642,3.373562812805176,,696000,First Gulf War,After
2534,1992-01-23,BP,BP,International,3.3802563154292917,3.4003370460160003,3.3400948542558746,3.3534820079803467,,647200,First Gulf War,After
2535,1992-01-24,BP,BP,International,3.320013837489432,3.3735624477715196,3.3133202612041712,3.340094566345215,,684400,First Gulf War,After
2536,1992-01-27,BP,BP,International,3.353480549812317,3.353480549812317,3.326706254005432,3.3467869758605957,,424000,First Gulf War,After
2537,1992-01-28,BP,BP,International,3.386951748186572,3.4070324897766113,3.386951748186572,3.4070324897766113,,326800,First Gulf War,After
2538,1992-01-29,BP,BP,International,3.4070306228782368,3.4204177766027093,3.3534820079803467,3.3534820079803467,,606000,First Gulf War,After
2539,1992-01-30,BP,BP,International,3.366867697715759,3.366867697715759,3.340093401908874,3.3467869758605957,,290400,First Gulf War,After
2540,1992-01-31,BP,BP,International,3.360175584842583,3.360175584842583,3.3400948542558746,3.3534820079803467,,358800,First Gulf War,After
2541,1992-02-03,BP,BP,International,3.340093401908874,3.353480549812317,3.340093401908874,3.3467869758605957,,510800,First Gulf War,After
2542,1992-02-04,BP,BP,International,3.3467869758605957,3.3467869758605957,3.320012680053711,3.3467869758605957,,692800,First Gulf War,After
2543,1992-02-05,BP,BP,International,3.2798517548288344,3.3066260548682536,3.2798517548288344,3.2999324798583984,,1045600,First Gulf War,After
2544,1992-02-06,BP,BP,International,3.232998273123993,3.2731597423553467,3.232998273123993,3.2731597423553467,,2292400,First Gulf War,After
2545,1992-02-07,BP,BP,International,3.279852589450208,3.3334012031555176,3.2731590127370445,3.3334012031555176,,1788000,First Gulf War,After
2546,1992-02-10,BP,BP,International,3.386948585510254,3.4070293083492476,3.3601742883915957,3.386948585510254,,1917200,First Gulf War,After
2547,1992-02-11,BP,BP,International,3.3534820079803467,3.3735627385670557,3.3534820079803467,3.3534820079803467,,1273600,First Gulf War,After
2548,1992-02-12,BP,BP,International,3.306625532150268,3.3467869758605957,3.299931958198547,3.3467869758605957,,1610800,First Gulf War,After
2549,1992-02-13,BP,BP,International,3.145980016808761,3.219609336351094,3.0991249952818216,3.179447889328003,,10493200,First Gulf War,After
2550,1992-02-14,BP,BP,International,3.03218947664351,3.13259310169793,3.03218947664351,3.119205951690674,,17167600,First Gulf War,After
2551,1992-02-18,BP,BP,International,3.018800854416235,3.045575141373363,2.985332995719824,2.9920265674591064,,6484800,First Gulf War,After
2552,1992-02-19,BP,BP,International,2.8983190301376553,2.9117061850112704,2.8648511429536176,2.905012607574463,,6554400,First Gulf War,After
2553,1992-02-20,BP,BP,International,2.898317870793042,2.9786407679050892,2.8849307212743676,2.971947193145752,,6110800,First Gulf War,After
2554,1992-02-21,BP,BP,International,2.9317861638996936,2.9585604667663574,2.925092588183028,2.9585604667663574,,4565200,First Gulf War,After
2555,1992-02-24,BP,BP,International,2.9786408745816773,3.012108749576977,2.9719472995826175,2.9987215995788574,,2784000,First Gulf War,After
2556,1992-02-25,BP,BP,International,3.038883049573217,3.038883049573217,2.9853344495807375,2.9987215995788574,,3968000,First Gulf War,After
2557,1992-02-26,BP,BP,International,3.0522702792560117,3.152673906863117,3.0522702792560117,3.139286756515503,,8591200,First Gulf War,After
2558,1992-02-27,BP,BP,International,3.132593919875774,3.1459810733795166,3.105819612868289,3.1459810733795166,,3879200,First Gulf War,After
2559,1992-02-28,BP,BP,International,3.1727546600871386,3.1794482353193896,3.085738182067871,3.085738182067871,,6110400,First Gulf War,After
2560,1992-03-02,BP,BP,International,3.0970058346842673,3.117515807099395,3.0833325197408485,3.1106791496276855,,5247200,First Gulf War,After
2561,1992-03-03,BP,BP,International,3.1038412964500193,3.1380245706399976,3.0970046416120236,3.131187915802002,,3551200,First Gulf War,After
2562,1992-03-04,BP,BP,International,3.124352972772386,3.124352972772386,3.0696597041024103,3.0764963626861572,,4999200,First Gulf War,After
2563,1992-03-05,BP,BP,International,3.0218029130588877,3.035476229407571,3.008129596710205,3.008129596710205,,2749200,First Gulf War,After
2564,1992-03-06,BP,BP,International,2.9807820254809236,2.994455337524414,2.967108713437433,2.994455337524414,,3599600,First Gulf War,After
2565,1992-03-09,BP,BP,International,3.014965515500227,3.0559854544866245,3.014965515500227,3.0491487979888916,,1362400,First Gulf War,After
2566,1992-03-10,BP,BP,International,3.0559852091329436,3.0764951769794733,3.0491485531841005,3.062821865081787,,2232400,First Gulf War,After
2567,1992-03-11,BP,BP,International,3.035476229407571,3.042312887581912,3.001292938535864,3.008129596710205,,1720000,First Gulf War,After
2568,1992-03-12,BP,BP,International,2.946598044776042,2.980781316757202,2.9397613903798097,2.980781316757202,,4198800,First Gulf War,After
2569,1992-03-13,BP,BP,International,3.0149638652801514,3.0354738235473633,2.9944539070129395,3.0354738235473633,,2410400,First Gulf War,After
2570,1992-03-16,BP,BP,International,3.055985937225685,3.055985937225685,3.0354759644926266,3.0423126220703125,,804000,First Gulf War,After
2571,1992-03-17,BP,BP,International,3.05598496859748,3.097004901061876,3.05598496859748,3.0696582794189453,,2237600,First Gulf War,After
2572,1992-03-18,BP,BP,International,3.0628225948033707,3.069659252381057,3.0354759644926266,3.0423126220703125,,1077200,First Gulf War,After
2573,1992-03-19,BP,BP,International,3.028638128790996,3.028638128790996,2.9876181992814113,3.014964818954468,,1320800,First Gulf War,After
2574,1992-03-20,BP,BP,International,2.9807820287394575,2.9876186847686768,2.96710871668102,2.9876186847686768,,1449600,First Gulf War,After
2575,1992-03-23,BP,BP,International,2.9397632833999423,2.9671099185943604,2.9329266246013375,2.9671099185943604,,1927600,First Gulf War,After
2576,1992-03-24,BP,BP,International,2.9465980596788035,2.9465980596788035,2.9055781330939476,2.9192514419555664,,2237600,First Gulf War,After
2577,1992-03-25,BP,BP,International,2.8987421855748257,2.932925466065095,2.8713955611826103,2.926088809967041,,2945200,First Gulf War,After
2578,1992-03-26,BP,BP,International,2.9329254593960075,2.9397621154785156,2.905578835065975,2.9397621154785156,,2242800,First Gulf War,After
2579,1992-03-27,BP,BP,International,2.932925449507892,2.9602720737457275,2.9260887934484328,2.9602720737457275,,1734000,First Gulf War,After
2580,1992-03-30,BP,BP,International,2.953434944152832,2.960271599116149,2.9397616342261985,2.953434944152832,,1078000,First Gulf War,After
2581,1992-03-31,BP,BP,International,2.9465987782612024,2.9534354343592564,2.926088809967041,2.926088809967041,,1350000,First Gulf War,After
2582,1992-04-01,BP,BP,International,2.8713953438528343,2.89190531059464,2.850885377111028,2.885068655014038,,3109200,First Gulf War,After
2583,1992-04-02,BP,BP,International,2.823540001523261,2.837213318721921,2.7756833913279517,2.7893567085266113,,4253600,First Gulf War,After
2584,1992-04-03,BP,BP,International,2.7961928126391244,2.9192526430242203,2.7893561553955077,2.9055793285369873,,5267600,First Gulf War,After
2585,1992-04-06,BP,BP,International,2.9602711135542745,3.0081276904477616,2.946597805870421,3.001291036605835,,4447600,First Gulf War,After
2586,1992-04-07,BP,BP,International,2.967109518574644,2.967109518574644,2.8577229925442422,2.8645596504211426,,2636000,First Gulf War,After
2587,1992-04-08,BP,BP,International,2.85772203269163,2.885068655014038,2.8372120659498243,2.885068655014038,,2835200,First Gulf War,After
2588,1992-04-09,BP,BP,International,2.8919043496700563,2.9534342294502705,2.857721083125493,2.9465975761413574,,1486400,First Gulf War,After
2589,1992-04-10,BP,BP,International,2.96027208372604,2.96027208372604,2.912415491148483,2.9397621154785156,,1741200,First Gulf War,After
2590,1992-04-13,BP,BP,International,2.946598771561024,2.953435427643532,2.9329254593960075,2.9397621154785156,,979600,First Gulf War,After
2591,1992-04-14,BP,BP,International,2.946598748593363,2.9944553407978955,2.932925436534925,2.9876186847686768,,1937600,First Gulf War,After
2592,1992-04-15,BP,BP,International,2.987619611472566,3.0218029022216797,2.987619611472566,3.0218029022216797,,1375200,First Gulf War,After
2593,1992-04-16,BP,BP,International,3.014966244071857,3.0218029022216797,2.9944562696223884,3.0218029022216797,,1352400,First Gulf War,After
2594,1992-04-20,BP,BP,International,3.0149653088855524,3.0149653088855524,2.9739453727102387,2.9876186847686768,,1305200,First Gulf War,After
2595,1992-04-21,BP,BP,International,2.994455337524414,2.994455337524414,2.9739453694591784,2.994455337524414,,1200800,First Gulf War,After
2596,1992-04-22,BP,BP,International,2.9739453858646456,2.980782041924104,2.9602720737457275,2.9602720737457275,,868000,First Gulf War,After
2597,1992-04-23,BP,BP,International,2.9465982891895153,2.953434944152832,2.9124150143729315,2.953434944152832,,1035600,First Gulf War,After
2598,1992-04-24,BP,BP,International,2.919250962905707,2.960270882759183,2.898741002978969,2.9465975761413574,,1277200,First Gulf War,After
2599,1992-04-27,BP,BP,International,2.960270643234253,3.049147129058838,2.960270643234253,3.0354738235473633,,2709600,First Gulf War,After
2600,1992-04-28,BP,BP,International,3.0628223167116944,3.103842258453369,3.0628223167116944,3.103842258453369,,2463600,First Gulf War,After
2601,1992-04-29,BP,BP,International,3.124352464571104,3.1448624369862315,3.0970058346842673,3.1106791496276855,,2503200,First Gulf War,After
2602,1992-04-30,BP,BP,International,3.1311902286659956,3.199556827545166,3.1243535687780786,3.199556827545166,,2234400,First Gulf War,After
2603,1992-05-01,BP,BP,International,3.2200658629017496,3.226902520784768,3.172209257720619,3.1790459156036377,,1206800,First Gulf War,After
2604,1992-05-04,BP,BP,International,3.199556827545166,3.206393487433083,3.192720167657249,3.199556827545166,,1022000,First Gulf War,After
2605,1992-05-05,BP,BP,International,3.1311900683513616,3.138026727889246,3.1106800897377065,3.124353408813477,,965600,First Gulf War,After
2606,1992-05-06,BP,BP,International,3.151697159852337,3.151697159852337,3.103840586926163,3.138023853302002,,1014800,First Gulf War,After
2607,1992-05-07,BP,BP,International,3.083332061767578,3.1175153440488153,3.0764954053113307,3.083332061767578,,3824800,First Gulf War,After
2608,1992-05-08,BP,BP,International,3.008128164036204,3.021801473872732,2.9807815443631474,3.014964818954468,,2881200,First Gulf War,After
2609,1992-05-11,BP,BP,International,3.0218009832942196,3.0970041751861572,3.0149643294858617,3.0970041751861572,,1804400,First Gulf War,After
2610,1992-05-12,BP,BP,International,3.1585345351539846,3.1585345351539846,3.1243512609640063,3.131187915802002,,2052000,First Gulf War,After
2611,1992-05-13,BP,BP,International,3.131187200026834,3.138023853302002,3.1175138934764983,3.138023853302002,,966000,First Gulf War,After
2612,1992-05-14,BP,BP,International,3.138023853302002,3.138023853302002,3.1106772402013307,3.138023853302002,,712400,First Gulf War,After
2613,1992-05-15,BP,BP,International,3.103840828994515,3.110677482802873,3.0901675213777993,3.0970041751861572,,1928000,First Gulf War,After
2614,1992-05-18,BP,BP,International,3.144860502987972,3.192717075859528,3.144860502987972,3.185880422592163,,3627600,First Gulf War,After
2615,1992-05-19,BP,BP,International,3.199556827545166,3.199556827545166,3.179046847881415,3.199556827545166,,1280000,First Gulf War,After
2616,1992-05-20,BP,BP,International,3.2474112611920463,3.2474112611920463,3.213227984758446,3.220064640045166,,1650400,First Gulf War,After
